n_ActionID,c_Competition,n_MatchID,c_HomeTeam,c_AwayTeam,n_HomeGoals,n_AwayGoals,d_Date,c_Action,c_Period,n_StartTime,n_Endtime,n_HomeOrAway,n_TeamID,c_Team,n_personid,c_person,c_Function,n_ShirtNr,c_ActionReason,c_actionInfo,n_Subpersonid,c_Subperson
27470316,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Goal kick,First half,2423000,2423000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,NULL,0,NULL
27470314,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Shot wide,First half,2399000,2399000,-1,4047,Everton,1093374,André Gomes,NULL,NULL,NULL,Right foot,0,NULL
27470266,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Goal kick,First half,2199000,2199000,-1,4047,Everton,1076049,Jordan Pickford,NULL,NULL,NULL,NULL,0,NULL
27470262,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Shot wide,First half,2180000,2180000,1,4010,Aston Villa,1352969,Frederic Guilbert,NULL,NULL,NULL,Right foot,0,NULL
27470250,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Blocked shot,First half,2123000,2123000,1,4010,Aston Villa,1028610,Jack Grealish,NULL,NULL,NULL,Right foot,0,NULL
27470249,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Shot blocked by,First half,2123000,2123000,-1,4047,Everton,970621,Michael Keane,NULL,NULL,NULL,NULL,0,NULL
27470245,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Free kick,First half,2101000,2101000,-1,4047,Everton,690809,Seamus Coleman,NULL,NULL,NULL,Right foot,0,NULL
27470244,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Foul committed,First half,2066000,2066000,1,4010,Aston Villa,1121469,Trezeguet,NULL,NULL,Rough play,NULL,690809,Seamus Coleman
27470221,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Goal kick,First half,1988000,1988000,-1,4047,Everton,1076049,Jordan Pickford,NULL,NULL,NULL,NULL,0,NULL
27470218,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Free kick,First half,1980000,1980000,1,4010,Aston Villa,1028610,Jack Grealish,NULL,NULL,NULL,Right foot,0,NULL
27470216,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Foul committed,First half,1958000,1958000,-1,4047,Everton,970621,Michael Keane,NULL,NULL,Rough play,NULL,1028610,Jack Grealish
27470212,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Free kick,First half,1953000,1953000,-1,4047,Everton,938109,Bernard,NULL,NULL,NULL,Right foot,0,NULL
27470211,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Foul committed,First half,1914000,1914000,1,4010,Aston Villa,1083036,Jota,NULL,NULL,Rough play,NULL,938109,Bernard
27470198,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Blocked shot,First half,1878000,1878000,-1,4047,Everton,1236844,Dominic Calvert-Lewin,NULL,NULL,NULL,Right foot,0,NULL
27470197,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Shot blocked by,First half,1878000,1878000,1,4010,Aston Villa,981069,Björn Engels,NULL,NULL,NULL,NULL,0,NULL
27470183,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Goal kick,First half,1823000,1823000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,NULL,0,NULL
27470157,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Free kick,First half,1250000,1250000,1,4010,Aston Villa,1028610,Jack Grealish,NULL,NULL,NULL,Right foot,0,NULL
27470131,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Free kick,First half,1395000,1395000,1,4010,Aston Villa,981069,Björn Engels,NULL,NULL,NULL,Right foot,0,NULL
27470122,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Free kick,First half,1451000,1451000,-1,4047,Everton,1076049,Jordan Pickford,NULL,NULL,NULL,Right foot,0,NULL
27470121,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Offside,First half,1434000,1434000,1,4010,Aston Villa,1405966,Wesley Moraes,NULL,NULL,NULL,NULL,0,NULL
27470120,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Blocked shot,First half,1420000,1420000,1,4010,Aston Villa,1405966,Wesley Moraes,NULL,NULL,NULL,Right foot,0,NULL
27470119,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Shot blocked by,First half,1420000,1420000,-1,4047,Everton,1223890,Yerry Mina,NULL,NULL,NULL,NULL,0,NULL
27470115,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Foul committed,First half,1391000,1391000,-1,4047,Everton,874820,Lucas Digne,NULL,NULL,Rough play,NULL,1121469,Trezeguet
27470106,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Goal kick,First half,1365000,1365000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,NULL,0,NULL
27470102,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Kick-off,First half,1331000,1331000,-1,4047,Everton,1236844,Dominic Calvert-Lewin,NULL,NULL,NULL,NULL,0,NULL
27470091,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Foul committed,First half,1248000,1248000,-1,4047,Everton,1093374,André Gomes,NULL,NULL,Rough play,NULL,1028610,Jack Grealish
27470084,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Free kick,First half,1211000,1211000,-1,4047,Everton,874820,Lucas Digne,NULL,NULL,NULL,Right foot,0,NULL
27470083,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Offside,First half,1194000,1194000,1,4010,Aston Villa,1352969,Frederic Guilbert,NULL,NULL,NULL,NULL,0,NULL
27470068,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Free kick,First half,1115000,1115000,-1,4047,Everton,1076049,Jordan Pickford,NULL,NULL,NULL,Right foot,0,NULL
27470061,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Offside,First half,1099000,1099000,1,4010,Aston Villa,1405966,Wesley Moraes,NULL,NULL,NULL,NULL,0,NULL
27470043,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Free kick,First half,1045000,1045000,1,4010,Aston Villa,1128670,Tyrone Mings,NULL,NULL,NULL,Right foot,0,NULL
27470042,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Foul committed,First half,1036000,1036000,-1,4047,Everton,1497018,Richarlison,NULL,NULL,Handball,NULL,0,NULL
27470019,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Goal kick,First half,924000,924000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,NULL,0,NULL
27469998,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Foul committed,First half,844000,844000,1,4010,Aston Villa,1083036,Jota,NULL,NULL,Rough play,NULL,1093374,André Gomes
27469967,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Goal kick,First half,782000,782000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,NULL,0,NULL
27469932,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Offside,First half,708000,708000,-1,4047,Everton,1497018,Richarlison,NULL,NULL,NULL,NULL,0,NULL
27469933,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Free kick,First half,719000,719000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,Right foot,0,NULL
27469931,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Blocked shot,First half,675000,675000,-1,4047,Everton,874820,Lucas Digne,NULL,NULL,NULL,Left foot,0,NULL
27469930,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Shot blocked by,First half,675000,675000,1,4010,Aston Villa,1128670,Tyrone Mings,NULL,NULL,NULL,NULL,0,NULL
27469919,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Corner,First half,666000,666000,-1,4047,Everton,797605,Gylfi Sigurdsson,NULL,NULL,NULL,Left foot,0,NULL
27469911,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Blocked shot,First half,639000,639000,-1,4047,Everton,1497018,Richarlison,NULL,NULL,NULL,Right foot,0,NULL
27469910,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Shot blocked by,First half,639000,639000,1,4010,Aston Villa,981069,Björn Engels,NULL,NULL,NULL,NULL,0,NULL
27469812,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Goal kick,First half,335000,335000,1,4010,Aston Villa,633151,Tom Heaton,NULL,NULL,NULL,NULL,0,NULL
27469773,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Free kick,First half,282000,282000,-1,4047,Everton,1093374,André Gomes,NULL,NULL,NULL,Right foot,0,NULL
27469767,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Yellow,First half,264000,264000,1,4010,Aston Villa,1352969,Frederic Guilbert,NULL,NULL,Holding,NULL,0,NULL
27469763,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Foul committed,First half,246000,246000,1,4010,Aston Villa,1352969,Frederic Guilbert,NULL,NULL,Holding,NULL,938109,Bernard
27469694,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Kick-off,First half,0,0,1,4010,Aston Villa,0,NULL,NULL,NULL,NULL,NULL,0,NULL
27468956,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,1,4010,Aston Villa,1080366,John McGinn,Midfielder,7,NULL,NULL,0,NULL
27468955,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,1,4010,Aston Villa,1656930,Douglas Luiz,Midfielder,6,NULL,NULL,0,NULL
27468975,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,-1,4047,Everton,690809,Seamus Coleman,Defender (C),23,NULL,NULL,0,NULL
27468997,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,NULL,NULL,NULL,-1,4047,Everton,1385432,Tom Davies,Substitute,26,NULL,NULL,0,NULL
27468994,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,NULL,NULL,NULL,-1,4047,Everton,852639,Djibril Sidibé,Substitute,19,NULL,NULL,0,NULL
27468993,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,NULL,NULL,NULL,-1,4047,Everton,1327379,Mason Holgate,Substitute,2,NULL,NULL,0,NULL
27468992,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,NULL,NULL,NULL,-1,4047,Everton,358836,Maarten Stekelenburg,Substitute,22,NULL,NULL,0,NULL
27468987,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,-1,4047,Everton,1236844,Dominic Calvert-Lewin,Forward,9,NULL,NULL,0,NULL
27468985,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,-1,4047,Everton,1093374,André Gomes,Midfielder,21,NULL,NULL,0,NULL
27468982,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,-1,4047,Everton,685007,Morgan Schneiderlin,Midfielder,18,NULL,NULL,0,NULL
27468979,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,-1,4047,Everton,874820,Lucas Digne,Defender,12,NULL,NULL,0,NULL
27468978,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,-1,4047,Everton,1223890,Yerry Mina,Defender,13,NULL,NULL,0,NULL
27468976,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,-1,4047,Everton,970621,Michael Keane,Defender,5,NULL,NULL,0,NULL
27468957,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,1,4010,Aston Villa,1028610,Jack Grealish,Midfielder (C),10,NULL,NULL,0,NULL
27468973,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,NULL,NULL,NULL,1,4010,Aston Villa,1584812,Keinan Davis,Substitute,39,NULL,NULL,0,NULL
27468971,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,NULL,NULL,NULL,1,4010,Aston Villa,875846,Conor Hourihane,Substitute,14,NULL,NULL,0,NULL
27468969,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,NULL,NULL,NULL,1,4010,Aston Villa,653868,Henri Lansbury,Substitute,8,NULL,NULL,0,NULL
27468962,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,NULL,NULL,NULL,1,4010,Aston Villa,1461874,Ezri Konsa,Substitute,15,NULL,NULL,0,NULL
27468961,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,NULL,NULL,NULL,1,4010,Aston Villa,875864,Jed Steer,Substitute,12,NULL,NULL,0,NULL
27468959,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,1,4010,Aston Villa,1405966,Wesley Moraes,Forward,9,NULL,NULL,0,NULL
27468946,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,1,4010,Aston Villa,854807,Neil Taylor,Defender,3,NULL,NULL,0,NULL
27468945,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,1,4010,Aston Villa,1128670,Tyrone Mings,Defender,40,NULL,NULL,0,NULL
27468944,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,1,4010,Aston Villa,981069,Björn Engels,Defender,22,NULL,NULL,0,NULL
27468943,Premier League,2375236,Aston Villa,Everton,2,0,23-Aug-19,Line-up,Start,NULL,NULL,1,4010,Aston Villa,1352969,Frederic Guilbert,Defender,24,NULL,NULL,0,NULL
27462717,Premier League,2375150,Tottenham Hotspur,Newcastle United,0,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4129,Tottenham Hotspur,817546,Harry Kane,Forward,10,NULL,NULL,0,NULL
27462710,Premier League,2375150,Tottenham Hotspur,Newcastle United,0,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4129,Tottenham Hotspur,1292145,Davinson Sánchez,Defender,6,NULL,NULL,0,NULL
27462709,Premier League,2375150,Tottenham Hotspur,Newcastle United,0,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4129,Tottenham Hotspur,658602,Toby Alderweireld,Defender,4,NULL,NULL,0,NULL
27462696,Premier League,2375150,Tottenham Hotspur,Newcastle United,0,1,25-Aug-19,Line-up,Start,NULL,NULL,-1,4087,Newcastle United,697171,Martin Dubravka,Goalkeeper,1,NULL,NULL,0,NULL
27462695,Premier League,2375150,Tottenham Hotspur,Newcastle United,0,1,25-Aug-19,Line-up,Start,NULL,NULL,-1,4087,Newcastle United,34215,Steve Bruce,Coach,NULL,NULL,NULL,0,NULL
27462694,Premier League,2375150,Tottenham Hotspur,Newcastle United,0,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4129,Tottenham Hotspur,38507,Mauricio Pochettino,Coach,NULL,NULL,NULL,0,NULL
27462687,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,-1,4486,Burnley,607332,Erik Pieters,Defender,23,NULL,NULL,0,NULL
27462685,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,-1,4486,Burnley,954295,James Tarkowski,Defender,5,NULL,NULL,0,NULL
27462684,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,-1,4486,Burnley,796313,Matthew Lowton,Defender,2,NULL,NULL,0,NULL
27462683,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,-1,4486,Burnley,954264,Nick Pope,Goalkeeper,1,NULL,NULL,0,NULL
27462681,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4211,Wolverhampton Wanderers,1301772,Diogo Jota,Forward,18,NULL,NULL,0,NULL
27462679,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4211,Wolverhampton Wanderers,1083038,Jonny Castro,Midfielder,19,NULL,NULL,0,NULL
27462680,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4211,Wolverhampton Wanderers,981402,Raúl Jiménez,Forward,9,NULL,NULL,0,NULL
27462676,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4211,Wolverhampton Wanderers,1304711,Rúben Neves,Midfielder,8,NULL,NULL,0,NULL
27462673,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4211,Wolverhampton Wanderers,904755,Willy Boly,Defender,15,NULL,NULL,0,NULL
27462671,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4211,Wolverhampton Wanderers,777975,Ryan Bennett,Defender,5,NULL,NULL,0,NULL
27462670,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4211,Wolverhampton Wanderers,627824,Rui Patrício,Goalkeeper,11,NULL,NULL,0,NULL
27462669,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,-1,4486,Burnley,292754,Sean Dyche,Coach,NULL,NULL,NULL,0,NULL
27462668,Premier League,2375149,Wolverhampton Wanderers,Burnley,1,1,25-Aug-19,Line-up,Start,NULL,NULL,1,4211,Wolverhampton Wanderers,41979,Nuno,Coach,NULL,NULL,NULL,0,NULL
27462661,Premier League,2375235,Bournemouth,Manchester City,1,3,25-Aug-19,Line-up,Start,NULL,NULL,-1,4222,Manchester City,1362057,Oleksandr Zinchenko,Defender,11,NULL,NULL,0,NULL
27462667,Premier League,2375235,Bournemouth,Manchester City,1,3,25-Aug-19,Line-up,Start,NULL,NULL,-1,4222,Manchester City,918281,Raheem Sterling,Forward,7,NULL,NULL,0,NULL
27462666,Premier League,2375235,Bournemouth,Manchester City,1,3,25-Aug-19,Line-up,Start,NULL,NULL,-1,4222,Manchester City,587282,Sergio Agüero,Forward,10,NULL,NULL,0,NULL
27462662,Premier League,2375235,Bournemouth,Manchester City,1,3,25-Aug-19,Line-up,Start,NULL,NULL,-1,4222,Manchester City,751728,Kevin De Bruyne,Midfielder,17,NULL,NULL,0,NULL
27462660,Premier League,2375235,Bournemouth,Manchester City,1,3,25-Aug-19,Line-up,Start,NULL,NULL,-1,4222,Manchester City,1121224,Aymeric Laporte,Defender,14,NULL,NULL,0,NULL
27462659,Premier League,2375235,Bournemouth,Manchester City,1,3,25-Aug-19,Line-up,Start,NULL,NULL,-1,4222,Manchester City,764907,Nicolás Otamendi,Defender,30,NULL,NULL,0,NULL
27462656,Premier League,2375235,Bournemouth,Manchester City,1,3,25-Aug-19,Line-up,Start,NULL,NULL,-1,4222,Manchester City,1085484,Ederson,Goalkeeper,31,NULL,NULL,0,NULL
27462644,Premier League,2375235,Bournemouth,Manchester City,1,3,25-Aug-19,Line-up,Start,NULL,NULL,1,102706,Bournemouth,1550860,Aaron Ramsdale,Goalkeeper,12,NULL,NULL,0,NULL
27462643,Premier League,2375235,Bournemouth,Manchester City,1,3,25-Aug-19,Line-up,Start,NULL,NULL,-1,4222,Manchester City,11663,Josep Guardiola,Coach,NULL,NULL,NULL,0,NULL
27462642,Premier League,2375235,Bournemouth,Manchester City,1,3,25-Aug-19,Line-up,Start,NULL,NULL,1,102706,Bournemouth,292689,Eddie Howe,Coach,NULL,NULL,NULL,0,NULL
27462632,Premier League,2375238,Liverpool,Arsenal,3,1,24-Aug-19,Line-up,Start,NULL,NULL,-1,4007,Arsenal,1335735,Ainsley Maitland-Niles,Defender,15,NULL,NULL,0,NULL
27462635,Premier League,2375238,Liverpool,Arsenal,3,1,24-Aug-19,Line-up,Start,NULL,NULL,-1,4007,Arsenal,623731,Nacho Monreal,Defender,18,NULL,NULL,0,NULL
27462631,Premier League,2375238,Liverpool,Arsenal,3,1,24-Aug-19,Line-up,Start,NULL,NULL,-1,4007,Arsenal,828604,Bernd Leno,Goalkeeper,1,NULL,NULL,0,NULL
27462628,Premier League,2375238,Liverpool,Arsenal,3,1,24-Aug-19,Line-up,Start,NULL,NULL,1,4075,Liverpool,844196,Mohamed Salah,Forward,11,NULL,NULL,0,NULL
27462624,Premier League,2375238,Liverpool,Arsenal,3,1,24-Aug-19,Line-up,Start,NULL,NULL,1,4075,Liverpool,1179328,Andrew Robertson,Defender,26,NULL,NULL,0,NULL
27462621,Premier League,2375238,Liverpool,Arsenal,3,1,24-Aug-19,Line-up,Start,NULL,NULL,1,4075,Liverpool,1385429,Trent Alexander-Arnold,Defender,66,NULL,NULL,0,NULL
27462620,Premier League,2375238,Liverpool,Arsenal,3,1,24-Aug-19,Line-up,Start,NULL,NULL,1,4075,Liverpool,774899,Adrián,Goalkeeper,13,NULL,NULL,0,NULL
27462619,Premier League,2375238,Liverpool,Arsenal,3,1,24-Aug-19,Line-up,Start,NULL,NULL,-1,4007,Arsenal,343886,Unai Emery,Coach,NULL,NULL,NULL,0,NULL
27462618,Premier League,2375238,Liverpool,Arsenal,3,1,24-Aug-19,Line-up,Start,NULL,NULL,1,4075,Liverpool,124657,Jürgen Klopp,Coach,NULL,NULL,NULL,0,NULL
27462616,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,-1,4693,Leicester City,995419,Jamie Vardy,Forward,9,NULL,NULL,0,NULL
27462611,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,-1,4693,Leicester City,466349,Christian Fuchs,Defender,28,NULL,NULL,0,NULL
27462610,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,-1,4693,Leicester City,1309037,Caglar Söyüncü,Defender,4,NULL,NULL,0,NULL
27462609,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,-1,4693,Leicester City,629109,Jonny Evans,Defender,6,NULL,NULL,0,NULL
27462608,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,-1,4693,Leicester City,1301775,Ricardo Pereira,Defender,21,NULL,NULL,0,NULL
27462604,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,1,100046,Sheffield United,771433,Enda Stevens,Midfielder,3,NULL,NULL,0,NULL
27462603,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,1,100046,Sheffield United,876581,Luke Freeman,Midfielder,8,NULL,NULL,0,NULL
27462600,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,1,100046,Sheffield United,890224,George Baldock,Midfielder,2,NULL,NULL,0,NULL
27462601,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,1,100046,Sheffield United,1182908,John Lundstram,Midfielder,7,NULL,NULL,0,NULL
27462599,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,1,100046,Sheffield United,1122169,Jack O'Connell,Defender,5,NULL,NULL,0,NULL
27462598,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,1,100046,Sheffield United,983718,John Egan,Defender,12,NULL,NULL,0,NULL
27462596,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,1,100046,Sheffield United,1478100,Dean Henderson,Goalkeeper,1,NULL,NULL,0,NULL
27462595,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,-1,4693,Leicester City,760594,Brendan Rodgers,Coach,NULL,NULL,NULL,0,NULL
27462594,Premier League,2375239,Sheffield United,Leicester City,1,2,24-Aug-19,Line-up,Start,NULL,NULL,1,100046,Sheffield United,292271,Chris Wilder,Coach,NULL,NULL,NULL,0,NULL
